"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"6447","Pondicherry",NA,"India","11.91386","79.814472",1,1851,32670
"6448","Port Louis",NA,"Mauritius","-20.16194","57.504104",1,1851,49909
"6449","Portsmouth",NA,"United Kingdom","50.816661","-1.083383",1,1851,79510
"6450","Prague",NA,"Austria","50.08804","14.42076",1,1851,118405
"6451","Preston",NA,"United Kingdom","53.76667","-2.71667",1,1851,72136
"6452","Pune","Poona","India","18.52043","73.856744",1,1851,73209
"6453","Reims","Rheims","France","49.25","4.03333",1,1851,45754
"6454","Rennes",NA,"France","48.11198","-1.67429",1,1851,38000
"6455","Roubaix","Roubaix-Tourcoing","France","50.692706","3.177847",2,1851,71745
"6456","Rouen",NA,"France","49.44313","1.09932",1,1851,105225
"6457","Saint-Omer",NA,"France","50.750114","2.252208",1,1851,22054
"6458","Saratov",NA,"Russian Federation","51.54056","46.00861",1,1851,61610
"6459","Sheffield",NA,"United Kingdom","53.381128","-1.470086",1,1851,144207
"6460","Stockport",NA,"United Kingdom","53.40979","-2.15761",1,1851,53835
"6461","Stoke",NA,"United Kingdom","53.25","-2.86667",1,1851,84027
"6462","Strasbourg","Strassburg","France","48.58342","7.74296",1,1851,75565
"6463","Subotica","Szabadka, Maria Theresiopel","Serbia","46.100278","19.665556",2,1851,33918
"6464","Sunderland",NA,"United Kingdom","54.90465","-1.38222",2,1851,67394
"6465","Surat",NA,"India","21.19594","72.83023",1,1851,99000
"6466","Sydney",NA,"Australia","-33.86785","151.20732",1,1851,51000
"6467","Szeged","Szegedin","Hungary","46.255","20.145",2,1851,50244
"6468","Szekesfehervar","Székesfehérvár","Hungary","47.18995","18.41034",1,1851,14971
"6469","Toulon",NA,"France","43.11667","5.93333",1,1851,69474
"6470","Toulouse",NA,"France","43.60426","1.44367",1,1851,75000
"6471","Tours",NA,"France","47.38333","0.68333",1,1851,33530
"6472","Troyes",NA,"France","48.3","4.08333",1,1851,21000
"6473","Tynemouth",NA,"United Kingdom","55.01788","-1.42559",2,1851,58144
"6474","Versailles",NA,"France","48.8","2.13333",1,1851,35367
"6475","Warsaw",NA,"Poland","52.22977","21.01178",1,1851,164115
"6476","Wiener Neustadt",NA,"Austria","47.8","16.25",1,1851,14544
"6477","Wolverhampton",NA,"United Kingdom","52.58547","-2.12296",1,1851,119748
"6478","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1851,121052
"6479","Yaroslavl",NA,"Russian Federation","57.626072","39.884464",2,1851,35096
"6480","Agra",NA,"India","27.18333","78.01667",1,1852,125262
"6481","Augsberg","Ausburg","Germany","48.371444","10.898239",1,1852,34211
"6482","Ayacucho","Guamanga, Huamanga","Peru","-13.1615","-74.22154",1,1852,16700
"6483","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1852,60000
"6484","Bangalore",NA,"India","12.97194","77.59369",1,1852,134628
"6485","Bijapur",NA,"India","16.82442","75.71537",1,1852,11000
"6486","Braunschweig","Brunswick","Germany","52.268875","10.526769",1,1852,40000
"6487","Buenos Aires",NA,"Argentina","-34.61315","-58.37723",1,1852,76000
"6488","Bursa","Brusa","Turkey","40.19266","29.08403",1,1852,73000
"6489","Cartagena",NA,"Spain","37.625683","-0.996583",1,1852,33593
"6490","Diu","Dui","India","21.081554","76.091401",3,1852,10765
"6491","Dresden",NA,"Germany","51.05089","13.73832",1,1852,104198
"6492","Erfurt",NA,"Germany","50.9787","11.03283",1,1852,32940
"6493","Florence","Firenze","Italy","43.771033","11.248",1,1852,110714
"6494","Frankfurt am Main",NA,"Germany","50.110922","8.682128",1,1852,74111
"6495","Gdansk","Danzig","Poland","54.352025","18.64663",2,1852,67016
"6496","Hannover",NA,"Germany","52.37052","9.73322",1,1852,49909
"6497","Huancavelica",NA,"Peru","-12.78542","-74.97501",1,1852,5200
"6498","Jerez de la Frontera","Xerez","Spain","36.6936","-6.132431",1,1852,31000
"6499","Kyoto",NA,"Japan","35.02107","135.75385",1,1852,316784
"6500","Leipzig",NA,"Germany","51.33962","12.37129",1,1852,66682
"6501","Lyon",NA,"France","45.74846","4.84671",1,1852,220000
"6502","Mainz",NA,"Germany","49.98419","8.2791",1,1852,44741
"6503","Mannheim",NA,"Germany","49.49671","8.47955",1,1852,24316
"6504","Marseille",NA,"France","43.29695","5.38107",1,1852,141577
"6505","Masenya",NA,"Chad","11.402536","16.171328",3,1852,20000
"6506","Moradabad",NA,"India","28.83893","78.77684",1,1852,57414
"6507","Munich",NA,"Germany","48.136739","11.576756",1,1852,127385
"6508","Nurnberg","Nürnberg, Nuremberg","Germany","49.452031","11.07675",1,1852,53398
"6509","Padua",NA,"Italy","45.406436","11.876761",1,1852,53990
"6510","Potsdam",NA,"Germany","52.39886","13.06566",1,1852,32878
"6511","Poznan","Posen","Poland","52.40692","16.92993",1,1852,44039
"6512","Quebec",NA,"Canada","46.81228","-71.21454",1,1852,42052
"6513","Regensburg","Ratisbon","Germany","49.015","12.09556",1,1852,22285
"6514","Saint Petersburg","Leningrad","Russian Federation","59.89444","30.26417",1,1852,532241
"6515","Saint-Malo",NA,"France","48.649336","-2.025675",1,1852,17000
"6516","Shumen","Shumla","Bulgaria","43.276667","26.929167",3,1852,30000
"6517","Silistra","Silistria","Bulgaria","44.114728","27.267189",1,1852,22000
"6518","Stuttgart",NA,"Germany","48.78232","9.17702",1,1852,50003
"6519","Szczecin","Stettin","Poland","53.416667","14.583333",2,1852,52252
"6520","Trier","Treves","Germany","49.75565","6.63935",1,1852,19762
"6521","Turin",NA,"Italy","45.07049","7.68682",1,1852,130000
"6522","Verona",NA,"Italy","45.43419","10.99779",1,1852,52052
"6523","Vidin",NA,"Bulgaria","43.99","22.8725",1,1852,23000
"6524","Wurzburg","Würzburg","Germany","49.791558","9.953694",1,1852,24472
"6525","Allahabad","Prayag","India","25.44894","81.83328",1,1853,72093
"6526","Bareilly",NA,"India","28.34702","79.42193",1,1853,111332
"6527","Changsha",NA,"China","28.196111","112.972222",1,1853,102000
"6528","Delhi",NA,"India","28.65381","77.22897",1,1853,152406
"6529","Fatehpur Sikri",NA,"India","27.0937","77.66003",1,1853,20864
"6530","Ferrara",NA,"Italy","44.82678","11.62071",1,1853,39367
"6531","Gorakhpur",NA,"India","26.760555","83.373168",2,1853,54529
"6532","Havana","La Habana","Cuba","23.13302","-82.38304",1,1853,134215
"6533","Ibadan",NA,"Nigeria","7.38778","3.89639",1,1853,60000
"6534","Ilorin",NA,"Nigeria","8.5","4.55",1,1853,70000
"6535","Iseyin",NA,"Nigeria","7.966667","3.6",1,1853,24000
"6536","Jaunpur",NA,"India","25.75506","82.68361",1,1853,27160
"6537","Kairouan","Qairwan, Qairawan, Zirids, Kairwan","Tunisia"," 35.674444","10.101667",2,1853,12000
"6538","Kanpur","Cawnpore","India","26.4478","80.34627",1,1853,108764
"6539","Mathura","Muttra","India","27.4925","77.673611",3,1853,65749
"6540","Mecca",NA,"Saudi Arabia","21.42667","39.82611",1,1853,50000
"6541","Medina","Madinah","Saudi Arabia","24.4609","39.620189",1,1853,17000
"6542","Meerut",NA,"India","28.97155","77.71934",1,1853,82035
"6543","Mirzapur",NA,"India","24.10287","82.564433",3,1853,79526
"6544","Mysore",NA,"India","12.29791","76.63925",1,1853,54529
"6545","Nagasaki",NA,"Japan","32.752558","129.878192",1,1853,27343
"6546","Ogbomosho",NA,"Nigeria","8.133333","4.25",1,1853,45000
"6547","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,1853,53295
"6548","Sevastopol",NA,"Russian Federation","44.58883","33.5224",1,1853,45000
"6549","Shanghai",NA,"China","31.22222","121.45806",1,1853,225000
"6550","Shiraz",NA,"Iran","29.61031","52.53114",1,1853,10000
"6551","Thana",NA,"India","19.218331","72.97809",3,1853,14000
"6552","Thanesar","Sthanishvara, Thaneswar","India","21.24099","86.689434",3,1853,12103
"6553","Utrecht",NA,"Netherlands","52.09083","5.12222",1,1853,39000
"6554","Valenciennes",NA,"France","50.35","3.53333",1,1853,18000
"6555","Varanasi ","Benares","India","25.317645","82.973914",2,1853,185984
"6556","Amalfi",NA,"Italy","40.634003","14.602683",1,1854,3000
"6557","Basra","Basrah","Iraq","30.5","47.816667",2,1854,5000
"6558","Benin","Oedo","Nigeria","6.339081","5.626483",2,1854,60000
"6559","Lhasa",NA,"China","29.645563","91.140749",1,1854,42000
"6560","Melbourne",NA,"Australia","-37.814","144.96332",1,1854,71188
"6561","Messina",NA,"Italy","38.19327","15.54969",1,1854,70307
"6562","Multan",NA,"Pakistan","30.19556","71.47528",1,1854,80966
"6563","Nagpur",NA,"India","21.15","79.1",2,1854,111231
"6564","Oudong","Udong, Odong","Cambodia","11.819431","104.742897",1,1854,12000
"6565","Potosi","Potosí","Bolivia","-19.58361","-65.75306",1,1854,25600
"6566","Salerno",NA,"Italy","40.67797","14.76599",1,1854,11500
"6567","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1854,69600
"6568","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1854,788000
"6569","Valparaiso",NA,"Chile","-33.05","-71.6167",1,1854,52413
"6570","Amritsar",NA,"India","31.63661","74.87476",1,1855,112186
"6571","Arequipa",NA,"Peru","-16.39889","-71.535",1,1855,21700
"6572","Ayutthaya","Ayutia","Thailand","14.35","100.55",2,1855,30000
"6573","Bergen",NA,"Norway","60.391264","5.322053",1,1855,25797
"6574","Bremen",NA,"Germany","53.07516","8.80777",1,1855,67000
"6575","Genova","Genoa","Italy","44.40565","8.946256",1,1855,120000
"6576","Gondar",NA,"Ethiopia","12.600003","37.466669",1,1855,14000
"6577","Groningen",NA,"Netherlands","53.21917","6.56667",1,1855,28000
"6578","Ijaye","short-lived kingdom","Nigeria","6.684967","3.288544",3,1855,35000
"6579","Jinan","Tsinan","China","36.650997","117.120497",1,1855,70000
"6580","Lahore",NA,"Pakistan","31.54972","74.34361",1,1855,94143
"6581","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1855,275286
"6582","Lucca",NA,"Italy","43.84357","10.50585",1,1855,23323
"6583","Ludhiana",NA,"India","30.90015","75.85229",1,1855,47191
"6584","Middelburg",NA,"Netherlands","51.5","3.61389",1,1855,16253
"6585","Pisa",NA,"Italy","43.71553","10.39659",1,1855,23755
"6586","Siena",NA,"Italy","43.32004","11.33283",1,1855,22435
"6587","Speyer","Spires","Germany","49.320478","8.436217",2,1855,11749
"6588","Tournai","Doornik","Belgium","50.60715","3.38932",1,1855,30225
"6589","Ulm",NA,"Germany","48.39841","9.99155",1,1855,22228
"6590","Varna",NA,"Bulgaria","43.21667","27.91667",1,1855,16000
"6591","Worms",NA,"Germany","49.63278","8.35916",1,1855,10325
"6592","Aleppo",NA,"Syria","36.216667","37.166667",1,1856,99383
"6593","Antioch",NA,"Syria/Turkey","36.20655","36.15722",2,1856,21396
"6594","Berdychiv","Berdichev","Ukraine","49.907903","28.587936",1,1856,50281
"6595","Chandannagar","Chandernagore","India","22.87","88.38",2,1856,30694
"6596","Chisinau","Kishinev, Chisinãu","Republic of Moldova","47.026858","28.84155",1,1856,63469
"6597","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1856,27424
"6598","Ibadan",NA,"Nigeria","7.38778","3.89639",1,1856,70000
"6599","Ilorin",NA,"Nigeria","8.5","4.55",1,1856,70000
"6600","Iznik","Nicaea","Turkey","40.42861","29.72111",1,1856,13899
"6601","Jerusalem",NA,"Israel","31.76904","35.21633",1,1856,18000
"6602","Jhansi",NA,"India","25.45446","78.58221",1,1856,60000
"6603","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1856,55590
"6604","La Rochelle",NA,"France","46.16667","-1.15",1,1856,14157
"6605","Lima","Rimac","Peru","-12.04318","-77.02824",1,1856,85116
"6606","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1856,185000
"6607","Oyo","Katunga","Nigeria","7.85","3.93333",1,1856,25000
"6608","Provins",NA,"France","48.55","3.3",1,1856,6198
"6609","Sana'a","Sanaa","Yemen","15.35472","44.20667",1,1856,40000
"6610","Voronezh",NA,"Russian Federation","51.67204","39.1843",1,1856,37664
"6611","Almeria","Almería","Spain","36.83814","-2.45974",1,1857,23018
"6612","Asuncion","Asunción","Paraguay","-25.30066","-57.63591",1,1857,48000
"6613","Barcelona",NA,"Spain","41.38879","2.15899",1,1857,195772
"6614","Bergamo",NA,"Italy","45.69798","9.66895",1,1857,20000
"6615","Brunn","Brno","Austria","49.2","16.6167",2,1857,58809
"6616","Burgos",NA,"Spain","42.35","-3.7",1,1857,24329
"6617","Cadiz",NA,"Spain","36.52978","-6.29465",1,1857,115773
"6618","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1857,31000
"6619","Granada",NA,"Spain","37.177336","-3.598558",1,1857,63113
"6620","Guanajuato",NA,"Mexico","21.01858","-101.2591",1,1857,48000
"6621","Jaen","Jaén","Spain","37.76922","-3.79028",1,1857,18000
"6622","Malaga",NA,"Spain","36.721261","-4.421267",1,1857,92611
"6623","Mantova","Mantua","Italy","45.156417","10.791375",1,1857,29884
"6624","Merida","Tiho","Mexico","20.979719","-89.615789",1,1857,23575
"6625","Murcia",NA,"Spain","37.98704","-1.13004",1,1857,26888
"6626","Oaxaca",NA,"Mexico","17.07108","-96.71914",1,1857,25000
"6627","Palma",NA,"Spain","39.56939","2.65024",1,1857,42910
"6628","Pavia",NA,"Italy","45.18446","9.16145",1,1857,25006
"6629","Puebla","Puebla de Zaragoza","Mexico","19.0514","-98.2178",1,1857,65000
"6630","Quito",NA,"Ecuador","-0.22985","-78.52495",1,1857,36075
"6631","Salamanca",NA,"Spain","40.970103","-5.663539",1,1857,10339
"6632","San Luis Potosi","San Luis Potosí","Mexico","22.14993","-100.9828",1,1857,33500
"6633","Segovia",NA,"Spain","40.943564","-4.113003",1,1857,10339
"6634","Seville",NA,"Spain","37.388097","-5.982331",1,1857,112139
"6635","Valencia",NA,"Spain","39.469908","-0.376289",1,1857,106435
"6636","Valladolid",NA,"Spain","41.65518","-4.72372",1,1857,41913
"6637","Vicenza",NA,"Italy","45.545478","11.535422",1,1857,22000
"6638","Zacatecas",NA,"Mexico","22.76843","-102.58141",1,1857,30083
"6639","Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,1858,60000
"6640","Nizhniy Novgorod","Nishny Novgorod, Gorkiy","Russian Federation","56.3269","44.0075",1,1858,36354
"6641","Palembang",NA,"Indonesia","-2.91673","104.7458",1,1858,40000
"6642","Semarang",NA,"Indonesia","-6.9932","110.4203",1,1858,30000
"6643","Skopje","Uskub, Skoplje","Serbia","41.99646","21.43141",1,1858,20800
"6644","Syracuse",NA,"Greece","37.06082237","15.29420264",2,1858,19590
"6645","Yogyakarta","Jogjakarta","Indonesia","-7.797139","110.368833",1,1858,50000
"6646","Amsterdam",NA,"Netherlands","52.37403","4.88969",1,1859,243755
"6647","Edirne","Adrianople","Turkey","41.681808","26.562269",1,1859,80000
"6648","Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,1859,50000
"6649","Prizren","Frizren","Serbia","42.21389","20.73972",1,1859,32000
"6650","Shanghai",NA,"China","31.22222","121.45806",1,1859,300000
"6651","Skopje","Uskub, Skoplje","Serbia","41.99646","21.43141",1,1859,27000
"6652","Tarsus",NA,"Turkey","36.91876","34.8784",1,1859,30000
"6653","Tlemcen","Tlemsen","Algeria","34.87833","-1.315",1,1859,19067
"6654","Trabzon","Trebizond","Turkey","41.00145","39.717806",3,1859,30000
"6655","Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,1860,44587
"6656","Bucharest",NA,"Romania","44.43225","26.10626",1,1860,121734
"6657","Leon",NA,"Spain","42.605556","-5.57",1,1860,9866
"6658","Mashhad","Meshhed","Iran","36.3","59.6",1,1860,50000
"6659","Ogbomosho",NA,"Nigeria","8.133333","4.25",1,1860,50000
"6660","Tehran","Teheran","Iran","35.69439","51.42151",1,1860,85000
"6661","Tunis",NA,"Tunisia","36.818811","10.165961",1,1860,90000
"6662","Abomey-Calavi",NA,"Benin","7.18286","1.99119",1,1861,20000
"6663","Bari",NA,"Italy","41.117142","16.871872",1,1861,34000
"6664","Beijing","Peking","China","39.9075","116.39723",1,1861,1310000
"6665","Bergamo",NA,"Italy","45.69798","9.66895",1,1861,22639
"6666","Catania",NA,"Italy","37.50213","15.08719",1,1861,68810
"6667","Cochabamba","Oropesa","Bolivia","-17.3895","-66.1568",1,1861,14700
"6668","Lecce",NA,"Italy","40.35703","18.17202",1,1861,18000
"6669","Nurnberg","Nürnberg, Nuremberg","Germany","49.452031","11.07675",1,1861,58081
"6670","Piacenza","Fiacenza","Italy","45.04676","9.69937",1,1861,39318
"6671","Alessandria",NA,"Italy","44.91245","8.61894",1,1862,27027
"6672","Alexandria",NA,"Egypt","31.200092","29.918739",1,1862,164400
"6673","Liaoyang",NA,"China","41.266667","123.183333",1,1862,30000
"6674","Guangzhou","Canton","China","23.11667","113.25",1,1863,850000
"6675","Madras",NA,"India","13.08784","80.27847",1,1863,427771
"6676","Suzhou","Soochow","China","31.3","120.6",1,1863,330000
"6677","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1864,45000
"6678","Matsumae","Fukuyama, Matsmaye (Hokkaido)","Japan","41.433333","140.116667",3,1864,65000
"6679","Mumbai","Bombay","India","19.07283","72.88261",1,1864,816562
"6680","Yinchuan","Chunghsing, Yuwei, Erikhaya, Khotun, Ninghsia","China","38.4667","106.2667",3,1864,60000
"6681","Coimbra",NA,"Portugal","40.20564","-8.41955",1,1865,18147
"6682","Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,1865,45000
"6683","Kerman",NA,"Iran","30.28321","57.07879",1,1865,35000
"6684","Nagoya",NA,"Japan","35.181447","136.906397",1,1865,91000
"6685","Santiago",NA,"Chile","-33.45","-70.666667",1,1865,115377
"6686","Segou","Segu, Ségou","Mali","13.440597","-6.265319",1,1865,36000
"6687","Shanghai",NA,"China","31.22222","121.45806",1,1865,146232
"6688","Taku","Dagu forts","China","38.974444","117.673611",2,1865,40000
"6689","Burhanpur",NA,"India","21.30898","76.22996",2,1866,34137
"6690","Chengde","Jehol","China","40.966667","117.933333",3,1866,40000
"6691","Ajmer",NA,"India","26.44976","74.64116",1,1867,34763
"6692","Dhaka","Dacca","India","23.709921","90.407143",1,1867,51536
"6693","Luang Prabang",NA,"Lao People's Democratic Republic","19.884111","102.141633",1,1867,15000
"6694","Tianjin","Tientsin","China","39.14222","117.17667",1,1867,200000
"6695","Tunis",NA,"Tunisia","36.818811","10.165961",1,1867,100000
"6696","Evora","Évora","Portugal","38.56667","-7.9",1,1868,11965
"6697","Jalandhar","Jullundur","India","31.326015","75.576183",3,1868,50067
"6698","Qazvin","Kazvin","Iran","36.26877","50.0041",1,1868,25000
"6699","Tashkent",NA,"Uzbekistan","41.26465","69.21627",1,1868,77000
"6700","Yining","Ili, Gulja, Kulja","China","43.916667","81.316667",2,1868,70000
"6701","Cuttack",NA,"India","20.46497","85.87927",1,1869,46436
"6702","Esfahan","Isfahan","Iran","32.651389","51.679192",1,1869,76000
"6703","Hamadan",NA,"Iran","34.79922","48.51456",1,1869,30000
"6704","Lucknow",NA,"India","26.83928","80.92313",1,1869,284779
"6705","Maragheh",NA,"Iran","37.383531","46.237961",1,1869,15000
"6706","Munger","Mudgagiri, Monghyr","India","25.37262","86.490321",1,1869,53981
"6707","Nishapur",NA,"Iran","36.213333","58.795833",1,1869,8000
"6708","Qum","Kum, Qom, Com","Iran","34.64","50.876389",2,1869,22578
"6709","Tabriz",NA,"Iran","38.08","46.2919",1,1869,110000
"6710","Yadz","Yezd","Iran","31.896611","54.360681",1,1869,40000
"6711","Jaipur","Jeypore","India","26.91962","75.78781",1,1870,137847
"6712","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1870,100000
"6713","Luang Prabang",NA,"Lao People's Democratic Republic","19.884111","102.141633",1,1870,20000
"6714","Manila",NA,"Philippines","14.58","121",1,1870,129582
"6715","Nanchang",NA,"China","28.68333","115.88333",1,1870,90000
"6716","Orleans","Orléans","France","47.902964","1.90925",1,1870,44205
"6717","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1870,30000
